sourceTypeID,roadTypeID,hourID,dayID,hourVMTFraction
32,3,2,5,0.007643760181963444
32,3,3,2,0.008541500195860863
32,3,3,5,0.006546409800648689
32,3,4,2,0.006793280132114887
32,3,4,5,0.006634859833866358
32,3,5,2,0.007218940183520317
32,3,5,5,0.00953998975455761
32,3,6,2,0.010761899873614311
32,3,6,5,0.020055100321769714
32,3,7,2,0.017680000513792038
32,3,7,5,0.04102950170636177
32,3,8,2,0.026875099167227745
32,3,8,5,0.057972200214862823
32,3,9,2,0.03865870088338852
32,3,9,5,0.053471099585294724
32,3,10,2,0.05223890021443367
32,3,10,5,0.05254780128598213
32,3,11,2,0.06317389756441116
32,3,11,5,0.055060699582099915
32,3,12,2,0.06994350254535675
32,3,12,5,0.0576740987598896
32,3,13,2,0.072933197021484375
32,3,13,5,0.05914289876818657
32,3,14,2,0.0731218010187149
32,3,14,5,0.060801900923252106
32,3,15,2,0.0736159011721611
32,3,15,5,0.06529849767684937
32,3,16,2,0.07446079701185226
32,3,16,5,0.07260820269584656
32,3,17,2,0.07421649992465973
32,3,17,5,0.07738170027732849
32,3,18,2,0.07000909745693207
32,3,18,5,0.0754816010594368
32,3,19,2,0.061403799802064896
32,3,19,5,0.058705899864435196
32,3,20,2,0.050504300743341446
32,3,20,5,0.043986398726701736
32,3,21,2,0.0412072017788887
32,3,21,5,0.03573089838027954
32,3,22,2,0.03363730013370514
32,3,22,5,0.03074279986321926
32,3,23,2,0.026224300265312195
32,3,23,5,0.02385210059583187
32,3,24,2,0.019166599959135056
32,3,24,5,0.017317699268460274
32,4,1,2,0.021473899483680725
32,4,1,5,0.009862110018730164
32,4,2,2,0.014442799612879753
32,4,2,5,0.006272479891777039
32,4,3,2,0.010968400165438652
32,4,3,5,0.005057670176029205
32,4,4,2,0.007494510151445866
32,4,4,5,0.004666860215365887
32,4,5,2,0.006838549859821796
32,4,5,5,0.00699468981474638
32,4,6,2,0.010358800180256367
32,4,6,5,0.018494000658392906
32,4,7,2,0.018430400639772415
32,4,7,5,0.04595649987459183
32,4,8,2,0.02681170031428337
32,4,8,5,0.06964439898729324
32,4,9,2,0.036385200917720795
32,4,9,5,0.06082789972424507
32,4,10,2,0.04754069820046425
32,4,10,5,0.050286199897527695
32,4,11,2,0.05746639892458916
32,4,11,5,0.049935098737478256
32,4,12,2,0.06507860124111176
32,4,12,5,0.05436540022492409
32,4,13,2,0.07132279872894287
32,4,13,5,0.05764620006084442
32,4,14,2,0.07149170339107513
32,4,14,5,0.058031901717185974
32,4,15,2,0.0717225968837738
32,4,15,5,0.06225540116429329
32,4,16,2,0.07200609892606735
32,4,16,5,0.07100489735603333
32,4,17,2,0.07114870101213455
32,4,17,5,0.07697249948978424
32,4,18,2,0.06788740307092667
32,4,18,5,0.07743199914693832
32,4,19,2,0.06177179887890816
32,4,19,5,0.059783000499010086
32,4,20,2,0.05168820172548294
32,4,20,5,0.04439229890704155
32,4,21,2,0.042865801602602005
32,4,21,5,0.03544579818844795
32,4,22,2,0.03803019970655441
32,4,22,5,0.03182400017976761
32,4,23,2,0.032207198441028595
32,4,23,5,0.024941900745034218
32,4,24,2,0.024567700922489166
32,4,24,5,0.017906799912452698
32,5,1,2,0.021473899483680725
32,5,1,5,0.009862110018730164
32,5,2,2,0.014442799612879753
32,5,2,5,0.006272479891777039
32,5,3,2,0.010968400165438652
32,5,3,5,0.005057670176029205
32,5,4,2,0.007494510151445866
32,5,4,5,0.004666860215365887
32,5,5,2,0.006838549859821796
32,5,5,5,0.00699468981474638
32,5,6,2,0.010358800180256367
32,5,6,5,0.018494000658392906
32,5,7,2,0.018430400639772415
32,5,7,5,0.04595649987459183
32,5,8,2,0.02681170031428337
32,5,8,5,0.06964439898729324
32,5,9,2,0.036385200917720795
32,5,9,5,0.06082789972424507
32,5,10,2,0.04754069820046425
32,5,10,5,0.050286199897527695
32,5,11,2,0.05746639892458916
32,5,11,5,0.049935098737478256
32,5,12,2,0.06507860124111176
32,5,12,5,0.05436540022492409
32,5,13,2,0.07132279872894287
32,5,13,5,0.05764620006084442
32,5,14,2,0.07149170339107513
32,5,14,5,0.058031901717185974
32,5,15,2,0.0717225968837738
32,5,15,5,0.06225540116429329
32,5,16,2,0.07200609892606735
32,5,16,5,0.07100489735603333
32,5,17,2,0.07114870101213455
32,5,17,5,0.07697249948978424
32,5,18,2,0.06788740307092667
32,5,18,5,0.07743199914693832
32,5,19,2,0.06177179887890816
32,5,19,5,0.059783000499010086
32,5,20,2,0.05168820172548294
32,5,20,5,0.04439229890704155
32,5,21,2,0.042865801602602005
32,5,21,5,0.03544579818844795
32,5,22,2,0.03803019970655441
32,5,22,5,0.03182400017976761
32,5,23,2,0.032207198441028595
32,5,23,5,0.024941900745034218
32,5,24,2,0.024567700922489166
32,5,24,5,0.017906799912452698
41,1,1,2,0.021473899483680725
41,1,1,5,0.009862110018730164
41,1,2,2,0.014442799612879753
41,1,2,5,0.006272479891777039
41,1,3,2,0.010968400165438652
41,1,3,5,0.005057670176029205
41,1,4,2,0.007494510151445866
41,1,4,5,0.004666860215365887
41,1,5,2,0.006838549859821796
41,1,5,5,0.00699468981474638
41,1,6,2,0.010358800180256367
41,1,6,5,0.018494000658392906
41,1,7,2,0.018430400639772415
41,1,7,5,0.04595649987459183
41,1,8,2,0.02681170031428337
41,1,8,5,0.06964439898729324
41,1,9,2,0.036385200917720795
41,1,9,5,0.06082789972424507
41,1,10,2,0.04754069820046425
41,1,10,5,0.050286199897527695
41,1,11,2,0.05746639892458916
41,1,11,5,0.049935098737478256
41,1,12,2,0.06507860124111176
41,1,12,5,0.05436540022492409
41,1,13,2,0.07132279872894287
41,1,13,5,0.05764620006084442
41,1,14,2,0.07149170339107513
41,1,14,5,0.058031901717185974
41,1,15,2,0.0717225968837738
41,1,15,5,0.06225540116429329
41,1,16,2,0.07200609892606735
41,1,16,5,0.07100489735603333
41,1,17,2,0.07114870101213455
41,1,17,5,0.07697249948978424
41,1,18,2,0.06788740307092667
41,1,18,5,0.07743199914693832
41,1,19,2,0.06177179887890816
41,1,19,5,0.059783000499010086
41,1,20,2,0.05168820172548294
41,1,20,5,0.04439229890704155
41,1,21,2,0.042865801602602005
41,1,21,5,0.03544579818844795
41,1,22,2,0.03803019970655441
41,1,22,5,0.03182400017976761
41,1,23,2,0.032207198441028595
41,1,23,5,0.024941900745034218
41,1,24,2,0.024567700922489166
41,1,24,5,0.017906799912452698
41,2,1,2,0.016421299427747726
41,2,1,5,0.010774100199341774
41,2,2,2,0.011192100122570992
41,2,2,5,0.007643760181963444
41,2,3,2,0.008541500195860863
41,2,3,5,0.006546409800648689
41,2,4,2,0.006793280132114887
41,2,4,5,0.006634859833866358
41,2,5,2,0.007218940183520317
41,2,5,5,0.00953998975455761
41,2,6,2,0.010761899873614311
41,2,6,5,0.020055100321769714
41,2,7,2,0.017680000513792038
41,2,7,5,0.04102950170636177
41,2,8,2,0.026875099167227745
41,2,8,5,0.057972200214862823
41,2,9,2,0.03865870088338852
41,2,9,5,0.053471099585294724
41,2,10,2,0.05223890021443367
41,2,10,5,0.05254780128598213
41,2,11,2,0.06317389756441116
41,2,11,5,0.055060699582099915
41,2,12,2,0.06994350254535675
41,2,12,5,0.0576740987598896
41,2,13,2,0.072933197021484375
41,2,13,5,0.05914289876818657
41,2,14,2,0.0731218010187149
41,2,14,5,0.060801900923252106
41,2,15,2,0.0736159011721611
41,2,15,5,0.06529849767684937
41,2,16,2,0.07446079701185226
41,2,16,5,0.07260820269584656
41,2,17,2,0.07421649992465973
41,2,17,5,0.07738170027732849
41,2,18,2,0.07000909745693207
41,2,18,5,0.0754816010594368
41,2,19,2,0.061403799802064896
41,2,19,5,0.058705899864435196
41,2,20,2,0.050504300743341446
41,2,20,5,0.043986398726701736
41,2,21,2,0.0412072017788887
41,2,21,5,0.03573089838027954
41,2,22,2,0.03363730013370514
41,2,22,5,0.03074279986321926
41,2,23,2,0.026224300265312195
41,2,23,5,0.02385210059583187
41,2,24,2,0.019166599959135056
41,2,24,5,0.017317699268460274
41,3,1,2,0.016421299427747726
41,3,1,5,0.010774100199341774
41,3,2,2,0.011192100122570992
41,3,2,5,0.007643760181963444
41,3,3,2,0.008541500195860863
41,3,3,5,0.006546409800648689
41,3,4,2,0.006793280132114887
41,3,4,5,0.006634859833866358
41,3,5,2,0.007218940183520317
41,3,5,5,0.00953998975455761
41,3,6,2,0.010761899873614311
41,3,6,5,0.020055100321769714
41,3,7,2,0.017680000513792038
41,3,7,5,0.04102950170636177
41,3,8,2,0.026875099167227745
41,3,8,5,0.057972200214862823
41,3,9,2,0.03865870088338852
41,3,9,5,0.053471099585294724
41,3,10,2,0.05223890021443367
41,3,10,5,0.05254780128598213
41,3,11,2,0.06317389756441116
41,3,11,5,0.055060699582099915
41,3,12,2,0.06994350254535675
41,3,12,5,0.0576740987598896
41,3,13,2,0.072933197021484375
41,3,13,5,0.05914289876818657
41,3,14,2,0.0731218010187149
41,3,14,5,0.060801900923252106
41,3,15,2,0.0736159011721611
41,3,15,5,0.06529849767684937
41,3,16,2,0.07446079701185226
41,3,16,5,0.07260820269584656
41,3,17,2,0.07421649992465973
41,3,17,5,0.07738170027732849
41,3,18,2,0.07000909745693207
41,3,18,5,0.0754816010594368
41,3,19,2,0.061403799802064896
41,3,19,5,0.058705899864435196
41,3,20,2,0.050504300743341446
41,3,20,5,0.043986398726701736
41,3,21,2,0.0412072017788887
41,3,21,5,0.03573089838027954
41,3,22,2,0.03363730013370514
41,3,22,5,0.03074279986321926
41,3,23,2,0.026224300265312195
41,3,23,5,0.02385210059583187
41,3,24,2,0.019166599959135056
41,3,24,5,0.017317699268460274
41,4,1,2,0.021473899483680725
41,4,1,5,0.009862110018730164
41,4,2,2,0.014442799612879753
41,4,2,5,0.006272479891777039
41,4,3,2,0.010968400165438652
41,4,3,5,0.005057670176029205
41,4,4,2,0.007494510151445866
41,4,4,5,0.004666860215365887
41,4,5,2,0.006838549859821796
41,4,5,5,0.00699468981474638
41,4,6,2,0.010358800180256367
41,4,6,5,0.018494000658392906
41,4,7,2,0.018430400639772415
41,4,7,5,0.04595649987459183
41,4,8,2,0.02681170031428337
41,4,8,5,0.06964439898729324
41,4,9,2,0.036385200917720795
41,4,9,5,0.06082789972424507
41,4,10,2,0.04754069820046425
41,4,10,5,0.050286199897527695
41,4,11,2,0.05746639892458916
41,4,11,5,0.049935098737478256
41,4,12,2,0.06507860124111176
41,4,12,5,0.05436540022492409
41,4,13,2,0.07132279872894287
41,4,13,5,0.05764620006084442
41,4,14,2,0.07149170339107513
41,4,14,5,0.058031901717185974
41,4,15,2,0.0717225968837738
41,4,15,5,0.06225540116429329
41,4,16,2,0.07200609892606735
41,4,16,5,0.07100489735603333
41,4,17,2,0.07114870101213455
41,4,17,5,0.07697249948978424
41,4,18,2,0.06788740307092667
41,4,18,5,0.07743199914693832
41,4,19,2,0.06177179887890816
41,4,19,5,0.059783000499010086
41,4,20,2,0.05168820172548294
41,4,20,5,0.04439229890704155
41,4,21,2,0.042865801602602005
41,4,21,5,0.03544579818844795
41,4,22,2,0.03803019970655441
41,4,22,5,0.03182400017976761
41,4,23,2,0.032207198441028595
41,4,23,5,0.024941900745034218
41,4,24,2,0.024567700922489166
41,4,24,5,0.017906799912452698
41,5,1,2,0.021473899483680725
41,5,1,5,0.009862110018730164
41,5,2,2,0.014442799612879753
41,5,2,5,0.006272479891777039
41,5,3,2,0.010968400165438652
41,5,3,5,0.005057670176029205
41,5,4,2,0.007494510151445866
41,5,4,5,0.004666860215365887
41,5,5,2,0.006838549859821796
41,5,5,5,0.00699468981474638
41,5,6,2,0.010358800180256367
41,5,6,5,0.018494000658392906
41,5,7,2,0.018430400639772415
41,5,7,5,0.04595649987459183
41,5,8,2,0.02681170031428337
41,5,8,5,0.06964439898729324
41,5,9,2,0.036385200917720795
41,5,9,5,0.06082789972424507
41,5,10,2,0.04754069820046425
41,5,10,5,0.050286199897527695
41,5,11,2,0.05746639892458916
41,5,11,5,0.049935098737478256
41,5,12,2,0.06507860124111176
41,5,12,5,0.05436540022492409
41,5,13,2,0.07132279872894287
41,5,13,5,0.05764620006084442
41,5,14,2,0.07149170339107513
41,5,14,5,0.058031901717185974
41,5,15,2,0.0717225968837738
41,5,15,5,0.06225540116429329
41,5,16,2,0.07200609892606735
41,5,16,5,0.07100489735603333
41,5,17,2,0.07114870101213455
41,5,17,5,0.07697249948978424
41,5,18,2,0.06788740307092667
41,5,18,5,0.07743199914693832
41,5,19,2,0.06177179887890816
41,5,19,5,0.059783000499010086
41,5,20,2,0.05168820172548294
41,5,20,5,0.04439229890704155
41,5,21,2,0.042865801602602005
41,5,21,5,0.03544579818844795
41,5,22,2,0.03803019970655441
41,5,22,5,0.03182400017976761
41,5,23,2,0.032207198441028595
41,5,23,5,0.024941900745034218
41,5,24,2,0.024567700922489166
41,5,24,5,0.017906799912452698
42,1,1,2,0.021473899483680725
42,1,1,5,0.009862110018730164
42,1,2,2,0.014442799612879753
42,1,2,5,0.006272479891777039
42,1,3,2,0.010968400165438652
42,1,3,5,0.005057670176029205
42,1,4,2,0.007494510151445866
42,1,4,5,0.004666860215365887
42,1,5,2,0.006838549859821796
42,1,5,5,0.00699468981474638
42,1,6,2,0.010358800180256367
42,1,6,5,0.018494000658392906
42,1,7,2,0.018430400639772415
42,1,7,5,0.04595649987459183
42,1,8,2,0.02681170031428337
42,1,8,5,0.06964439898729324
42,1,9,2,0.036385200917720795
42,1,9,5,0.06082789972424507
42,1,10,2,0.04754069820046425
42,1,10,5,0.050286199897527695
42,1,11,2,0.05746639892458916
42,1,11,5,0.049935098737478256
42,1,12,2,0.06507860124111176
42,1,12,5,0.05436540022492409
42,1,13,2,0.07132279872894287
42,1,13,5,0.05764620006084442
42,1,14,2,0.07149170339107513
42,1,14,5,0.058031901717185974
42,1,15,2,0.0717225968837738
42,1,15,5,0.06225540116429329
42,1,16,2,0.07200609892606735
42,1,16,5,0.07100489735603333
42,1,17,2,0.07114870101213455
42,1,17,5,0.07697249948978424
42,1,18,2,0.06788740307092667
42,1,18,5,0.07743199914693832
42,1,19,2,0.06177179887890816
42,1,19,5,0.059783000499010086
42,1,20,2,0.05168820172548294
42,1,20,5,0.04439229890704155
42,1,21,2,0.042865801602602005
42,1,21,5,0.03544579818844795
42,1,22,2,0.03803019970655441
42,1,22,5,0.03182400017976761
42,1,23,2,0.032207198441028595
42,1,23,5,0.024941900745034218
42,1,24,2,0.024567700922489166
42,1,24,5,0.017906799912452698
42,2,1,2,0.016421299427747726
42,2,1,5,0.010774100199341774
42,2,2,2,0.011192100122570992
42,2,2,5,0.007643760181963444
42,2,3,2,0.008541500195860863
42,2,3,5,0.006546409800648689
42,2,4,2,0.006793280132114887
42,2,4,5,0.006634859833866358
42,2,5,2,0.007218940183520317
42,2,5,5,0.00953998975455761
42,2,6,2,0.010761899873614311
42,2,6,5,0.020055100321769714
42,2,7,2,0.017680000513792038
42,2,7,5,0.04102950170636177
42,2,8,2,0.026875099167227745
42,2,8,5,0.057972200214862823
42,2,9,2,0.03865870088338852
42,2,9,5,0.053471099585294724
42,2,10,2,0.05223890021443367
42,2,10,5,0.05254780128598213
42,2,11,2,0.06317389756441116
42,2,11,5,0.055060699582099915
42,2,12,2,0.06994350254535675
42,2,12,5,0.0576740987598896
42,2,13,2,0.072933197021484375
42,2,13,5,0.05914289876818657
42,2,14,2,0.0731218010187149
42,2,14,5,0.060801900923252106
42,2,15,2,0.0736159011721611
42,2,15,5,0.06529849767684937
42,2,16,2,0.07446079701185226
42,2,16,5,0.07260820269584656
42,2,17,2,0.07421649992465973
42,2,17,5,0.07738170027732849
42,2,18,2,0.07000909745693207
42,2,18,5,0.0754816010594368
42,2,19,2,0.061403799802064896
42,2,19,5,0.058705899864435196
42,2,20,2,0.050504300743341446
42,2,20,5,0.043986398726701736
42,2,21,2,0.0412072017788887
42,2,21,5,0.03573089838027954
42,2,22,2,0.03363730013370514
42,2,22,5,0.03074279986321926
42,2,23,2,0.026224300265312195
42,2,23,5,0.02385210059583187
42,2,24,2,0.019166599959135056
42,2,24,5,0.017317699268460274
42,3,1,2,0.016421299427747726
42,3,1,5,0.010774100199341774
42,3,2,2,0.011192100122570992
42,3,2,5,0.007643760181963444
42,3,3,2,0.008541500195860863
42,3,3,5,0.006546409800648689
42,3,4,2,0.006793280132114887
42,3,4,5,0.006634859833866358
42,3,5,2,0.007218940183520317
42,3,5,5,0.00953998975455761
42,3,6,2,0.010761899873614311
42,3,6,5,0.020055100321769714
42,3,7,2,0.017680000513792038
42,3,7,5,0.04102950170636177
42,3,8,2,0.026875099167227745
42,3,8,5,0.057972200214862823
42,3,9,2,0.03865870088338852
42,3,9,5,0.053471099585294724
42,3,10,2,0.05223890021443367
42,3,10,5,0.05254780128598213
42,3,11,2,0.06317389756441116
42,3,11,5,0.055060699582099915
42,3,12,2,0.06994350254535675
42,3,12,5,0.0576740987598896
42,3,13,2,0.072933197021484375
42,3,13,5,0.05914289876818657
42,3,14,2,0.0731218010187149
42,3,14,5,0.060801900923252106
42,3,15,2,0.0736159011721611
42,3,15,5,0.06529849767684937
42,3,16,2,0.07446079701185226
42,3,16,5,0.07260820269584656
42,3,17,2,0.07421649992465973
42,3,17,5,0.07738170027732849
42,3,18,2,0.07000909745693207
42,3,18,5,0.0754816010594368
42,3,19,2,0.061403799802064896
42,3,19,5,0.058705899864435196
42,3,20,2,0.050504300743341446
42,3,20,5,0.043986398726701736
42,3,21,2,0.0412072017788887
42,3,21,5,0.03573089838027954
42,3,22,2,0.03363730013370514
42,3,22,5,0.03074279986321926
42,3,23,2,0.026224300265312195
42,3,23,5,0.02385210059583187
42,3,24,2,0.019166599959135056
42,3,24,5,0.017317699268460274
42,4,1,2,0.021473899483680725
42,4,1,5,0.009862110018730164
42,4,2,2,0.014442799612879753
42,4,2,5,0.006272479891777039
42,4,3,2,0.010968400165438652
42,4,3,5,0.005057670176029205
42,4,4,2,0.007494510151445866
42,4,4,5,0.004666860215365887
42,4,5,2,0.006838549859821796
42,4,5,5,0.00699468981474638
42,4,6,2,0.010358800180256367
42,4,6,5,0.018494000658392906
42,4,7,2,0.018430400639772415
42,4,7,5,0.04595649987459183
42,4,8,2,0.02681170031428337
42,4,8,5,0.06964439898729324
42,4,9,2,0.036385200917720795
42,4,9,5,0.06082789972424507
42,4,10,2,0.04754069820046425
42,4,10,5,0.050286199897527695
42,4,11,2,0.05746639892458916
42,4,11,5,0.049935098737478256
42,4,12,2,0.06507860124111176
42,4,12,5,0.05436540022492409
42,4,13,2,0.07132279872894287
42,4,13,5,0.05764620006084442
42,4,14,2,0.07149170339107513
42,4,14,5,0.058031901717185974
42,4,15,2,0.0717225968837738
42,4,15,5,0.06225540116429329
42,4,16,2,0.07200609892606735
42,4,16,5,0.07100489735603333
42,4,17,2,0.07114870101213455
42,4,17,5,0.07697249948978424
42,4,18,2,0.06788740307092667
42,4,18,5,0.07743199914693832
42,4,19,2,0.06177179887890816
42,4,19,5,0.059783000499010086
42,4,20,2,0.05168820172548294
42,4,20,5,0.04439229890704155
42,4,21,2,0.042865801602602005
42,4,21,5,0.03544579818844795
42,4,22,2,0.03803019970655441
42,4,22,5,0.03182400017976761
42,4,23,2,0.032207198441028595
42,4,23,5,0.024941900745034218
42,4,24,2,0.024567700922489166
42,4,24,5,0.017906799912452698
42,5,1,2,0.021473899483680725
42,5,1,5,0.009862110018730164
42,5,2,2,0.014442799612879753
42,5,2,5,0.006272479891777039
42,5,3,2,0.010968400165438652
42,5,3,5,0.005057670176029205
42,5,4,2,0.007494510151445866
42,5,4,5,0.004666860215365887
42,5,5,2,0.006838549859821796
42,5,5,5,0.00699468981474638
42,5,6,2,0.010358800180256367
42,5,6,5,0.018494000658392906
42,5,7,2,0.018430400639772415
42,5,7,5,0.04595649987459183
42,5,8,2,0.02681170031428337
42,5,8,5,0.06964439898729324
42,5,9,2,0.036385200917720795
42,5,9,5,0.06082789972424507
42,5,10,2,0.04754069820046425
42,5,10,5,0.050286199897527695
42,5,11,2,0.05746639892458916
42,5,11,5,0.049935098737478256
42,5,12,2,0.06507860124111176
42,5,12,5,0.05436540022492409
42,5,13,2,0.07132279872894287
42,5,13,5,0.05764620006084442
42,5,14,2,0.07149170339107513
42,5,14,5,0.058031901717185974
42,5,15,2,0.0717225968837738
42,5,15,5,0.06225540116429329
42,5,16,2,0.07200609892606735
42,5,16,5,0.07100489735603333
42,5,17,2,0.07114870101213455
42,5,17,5,0.07697249948978424
42,5,18,2,0.06788740307092667
42,5,18,5,0.07743199914693832
42,5,19,2,0.06177179887890816
42,5,19,5,0.059783000499010086
42,5,20,2,0.05168820172548294
42,5,20,5,0.04439229890704155
42,5,21,2,0.042865801602602005
42,5,21,5,0.03544579818844795
42,5,22,2,0.03803019970655441
42,5,22,5,0.03182400017976761
42,5,23,2,0.032207198441028595
42,5,23,5,0.024941900745034218
42,5,24,2,0.024567700922489166
42,5,24,5,0.017906799912452698
43,1,1,2,0.021473899483680725
43,1,1,5,0.009862110018730164
43,1,2,2,0.014442799612879753
43,1,2,5,0.006272479891777039
43,1,3,2,0.010968400165438652
43,1,3,5,0.005057670176029205
43,1,4,2,0.007494510151445866
43,1,4,5,0.004666860215365887
43,1,5,2,0.006838549859821796
43,1,5,5,0.00699468981474638
43,1,6,2,0.010358800180256367
43,1,6,5,0.018494000658392906
43,1,7,2,0.018430400639772415
43,1,7,5,0.04595649987459183
43,1,8,2,0.02681170031428337
43,1,8,5,0.06964439898729324
43,1,9,2,0.036385200917720795
43,1,9,5,0.06082789972424507
43,1,10,2,0.04754069820046425
43,1,10,5,0.050286199897527695
43,1,11,2,0.05746639892458916
43,1,11,5,0.049935098737478256
43,1,12,2,0.06507860124111176
43,1,12,5,0.05436540022492409
43,1,13,2,0.07132279872894287
43,1,13,5,0.05764620006084442
43,1,14,2,0.07149170339107513
43,1,14,5,0.058031901717185974
43,1,15,2,0.0717225968837738
43,1,15,5,0.06225540116429329
43,1,16,2,0.07200609892606735
43,1,16,5,0.07100489735603333
43,1,17,2,0.07114870101213455
43,1,17,5,0.07697249948978424
43,1,18,2,0.06788740307092667
43,1,18,5,0.07743199914693832
43,1,19,2,0.06177179887890816
43,1,19,5,0.059783000499010086
43,1,20,2,0.05168820172548294
43,1,20,5,0.04439229890704155
43,1,21,2,0.042865801602602005
43,1,21,5,0.03544579818844795
43,1,22,2,0.03803019970655441
43,1,22,5,0.03182400017976761
43,1,23,2,0.032207198441028595
43,1,23,5,0.024941900745034218
43,1,24,2,0.024567700922489166
43,1,24,5,0.017906799912452698
43,2,1,2,0.016421299427747726
43,2,1,5,0.010774100199341774
43,2,2,2,0.011192100122570992
43,2,2,5,0.007643760181963444
43,2,3,2,0.008541500195860863
43,2,3,5,0.006546409800648689
43,2,4,2,0.006793280132114887
43,2,4,5,0.006634859833866358
43,2,5,2,0.007218940183520317
43,2,5,5,0.00953998975455761
43,2,6,2,0.010761899873614311
43,2,6,5,0.020055100321769714
43,2,7,2,0.017680000513792038
43,2,7,5,0.04102950170636177
43,2,8,2,0.026875099167227745
43,2,8,5,0.057972200214862823
43,2,9,2,0.03865870088338852
43,2,9,5,0.053471099585294724
43,2,10,2,0.05223890021443367
43,2,10,5,0.05254780128598213
43,2,11,2,0.06317389756441116
43,2,11,5,0.055060699582099915
43,2,12,2,0.06994350254535675
43,2,12,5,0.0576740987598896
43,2,13,2,0.072933197021484375
43,2,13,5,0.05914289876818657
43,2,14,2,0.0731218010187149
43,2,14,5,0.060801900923252106
43,2,15,2,0.0736159011721611
43,2,15,5,0.06529849767684937
43,2,16,2,0.07446079701185226
43,2,16,5,0.07260820269584656
43,2,17,2,0.07421649992465973
43,2,17,5,0.07738170027732849
43,2,18,2,0.07000909745693207
43,2,18,5,0.0754816010594368
43,2,19,2,0.061403799802064896
43,2,19,5,0.058705899864435196
43,2,20,2,0.050504300743341446
43,2,20,5,0.043986398726701736
43,2,21,2,0.0412072017788887
43,2,21,5,0.03573089838027954
43,2,22,2,0.03363730013370514
43,2,22,5,0.03074279986321926
43,2,23,2,0.026224300265312195
43,2,23,5,0.02385210059583187
43,2,24,2,0.019166599959135056
43,2,24,5,0.017317699268460274
43,3,1,2,0.016421299427747726
43,3,1,5,0.010774100199341774
43,3,2,2,0.011192100122570992
43,3,2,5,0.007643760181963444
43,3,3,2,0.008541500195860863
43,3,3,5,0.006546409800648689
43,3,4,2,0.006793280132114887
43,3,4,5,0.006634859833866358
43,3,5,2,0.007218940183520317
43,3,5,5,0.00953998975455761
43,3,6,2,0.010761899873614311
43,3,6,5,0.020055100321769714
43,3,7,2,0.017680000513792038
43,3,7,5,0.04102950170636177
43,3,8,2,0.026875099167227745
43,3,8,5,0.057972200214862823
43,3,9,2,0.03865870088338852
43,3,9,5,0.053471099585294724
43,3,10,2,0.05223890021443367
43,3,10,5,0.05254780128598213
43,3,11,2,0.06317389756441116
43,3,11,5,0.055060699582099915
43,3,12,2,0.06994350254535675
43,3,12,5,0.0576740987598896
43,3,13,2,0.072933197021484375
43,3,13,5,0.05914289876818657
43,3,14,2,0.0731218010187149
43,3,14,5,0.060801900923252106
43,3,15,2,0.0736159011721611
43,3,15,5,0.06529849767684937
43,3,16,2,0.07446079701185226
43,3,16,5,0.07260820269584656
43,3,17,2,0.07421649992465973
43,3,17,5,0.07738170027732849
43,3,18,2,0.07000909745693207
43,3,18,5,0.0754816010594368
43,3,19,2,0.061403799802064896
43,3,19,5,0.058705899864435196
43,3,20,2,0.050504300743341446
43,3,20,5,0.043986398726701736
43,3,21,2,0.0412072017788887
43,3,21,5,0.03573089838027954
43,3,22,2,0.03363730013370514
43,3,22,5,0.03074279986321926
43,3,23,2,0.026224300265312195
43,3,23,5,0.02385210059583187
43,3,24,2,0.019166599959135056
43,3,24,5,0.017317699268460274
43,4,1,2,0.021473899483680725
43,4,1,5,0.009862110018730164
43,4,2,2,0.014442799612879753
43,4,2,5,0.006272479891777039
43,4,3,2,0.010968400165438652
43,4,3,5,0.005057670176029205
43,4,4,2,0.007494510151445866
43,4,4,5,0.004666860215365887
43,4,5,2,0.006838549859821796
43,4,5,5,0.00699468981474638
43,4,6,2,0.010358800180256367
43,4,6,5,0.018494000658392906
43,4,7,2,0.018430400639772415
43,4,7,5,0.04595649987459183
43,4,8,2,0.02681170031428337
43,4,8,5,0.06964439898729324
43,4,9,2,0.036385200917720795
43,4,9,5,0.06082789972424507
43,4,10,2,0.04754069820046425
43,4,10,5,0.050286199897527695
43,4,11,2,0.05746639892458916
43,4,11,5,0.049935098737478256
43,4,12,2,0.06507860124111176
43,4,12,5,0.05436540022492409
43,4,13,2,0.07132279872894287
43,4,13,5,0.05764620006084442
43,4,14,2,0.07149170339107513
43,4,14,5,0.058031901717185974
43,4,15,2,0.0717225968837738
43,4,15,5,0.06225540116429329
43,4,16,2,0.07200609892606735
43,4,16,5,0.07100489735603333
43,4,17,2,0.07114870101213455
43,4,17,5,0.07697249948978424
43,4,18,2,0.06788740307092667
43,4,18,5,0.07743199914693832
43,4,19,2,0.06177179887890816
43,4,19,5,0.059783000499010086
43,4,20,2,0.05168820172548294
43,4,20,5,0.04439229890704155
43,4,21,2,0.042865801602602005
43,4,21,5,0.03544579818844795
43,4,22,2,0.03803019970655441
43,4,22,5,0.03182400017976761
43,4,23,2,0.032207198441028595
43,4,23,5,0.024941900745034218
43,4,24,2,0.024567700922489166
43,4,24,5,0.017906799912452698
43,5,1,2,0.021473899483680725
43,5,1,5,0.009862110018730164
43,5,2,2,0.014442799612879753
43,5,2,5,0.006272479891777039
43,5,3,2,0.010968400165438652
43,5,3,5,0.005057670176029205
43,5,4,2,0.007494510151445866
43,5,4,5,0.004666860215365887
